age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
29.0,Private,293073.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
36.0,Private,210452.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,45.0,United-States,<=50K
19.0,Private,41400.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
27.0,Private,164170.0,Bachelors,13.0,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,20.0,Philippines,<=50K
49.0,Self-emp-not-inc,126268.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
61.0,Private,28291.0,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Female,0.0,0.0,82.0,United-States,<=50K
42.0,Local-gov,121998.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,>50K
32.0,Self-emp-not-inc,134727.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,208391.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
35.0,Private,112271.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
55.0,Private,185436.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,>50K
36.0,Private,290409.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,80058.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,48.0,United-States,<=50K
56.0,Local-gov,370045.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Private,231180.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,119793.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K
38.0,Private,102178.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
76.0,,135039.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
35.0,,317780.0,Some-college,10.0,Never-married,,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
48.0,Private,232840.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,43.0,United-States,<=50K
39.0,Local-gov,256997.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
64.0,Private,298301.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,310380.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,182100.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
43.0,State-gov,143939.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,50.0,United-States,>50K
23.0,Private,85088.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,37.0,United-States,<=50K
63.0,Private,236338.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,35.0,United-States,<=50K
26.0,Federal-gov,218782.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,191385.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Canada,<=50K
45.0,Self-emp-inc,185497.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0.0,0.0,70.0,,<=50K
28.0,Private,126129.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,199268.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
34.0,Private,255693.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K
34.0,Private,203488.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,203233.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
38.0,Private,203836.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
36.0,Private,187847.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K
38.0,Private,116358.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
46.0,Self-emp-inc,198660.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,72.0,United-States,>50K
43.0,Self-emp-not-inc,89636.0,Bachelors,13.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0.0,0.0,60.0,South,<=50K
49.0,Private,120629.0,Some-college,10.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
26.0,Local-gov,150226.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
28.0,Private,137898.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
54.0,Self-emp-inc,146574.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
53.0,Private,88725.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Other,Female,0.0,0.0,40.0,,<=50K
24.0,Private,142022.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
23.0,Private,284898.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
55.0,Local-gov,212448.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,227489.0,HS-grad,9.0,Never-married,Tech-support,Other-relative,Black,Male,0.0,0.0,40.0,,<=50K
28.0,,223745.0,Some-college,10.0,Never-married,,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Private,242994.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,52.0,United-States,<=50K
30.0,Private,196385.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
76.0,Private,116202.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,33.0,United-States,<=50K
47.0,Private,140045.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,133503.0,Some-college,10.0,Divorced,Transport-moving,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,<=50K
40.0,Private,226585.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35.0,United-States,>50K
24.0,Private,85041.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,25.0,United-States,<=50K
30.0,Private,162442.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688.0,0.0,50.0,United-States,>50K
67.0,Private,279980.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,10605.0,0.0,10.0,United-States,>50K
24.0,Private,216563.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
43.0,Local-gov,231964.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Private,124915.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
61.0,Federal-gov,178312.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,State-gov,39236.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
58.0,Private,349910.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K
52.0,Private,75839.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,176711.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,266525.0,Some-college,10.0,Never-married,Prof-specialty,Other-relative,Black,Female,594.0,0.0,20.0,United-States,<=50K
25.0,,34307.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,331776.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
54.0,Private,111469.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
65.0,Private,242580.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,11678.0,0.0,50.0,United-States,>50K
37.0,Private,173128.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Private,87905.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,10520.0,0.0,40.0,United-States,>50K
44.0,Private,173704.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Federal-gov,93225.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K
38.0,Private,323269.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
35.0,Private,158046.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,5013.0,0.0,70.0,United-States,<=50K
32.0,Private,133503.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Self-emp-not-inc,172296.0,Some-college,10.0,Separated,Sales,Unmarried,White,Male,0.0,0.0,60.0,United-States,<=50K
39.0,,201105.0,Bachelors,13.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,30.0,United-States,<=50K
23.0,Private,176486.0,Some-college,10.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,25.0,United-States,<=50K
25.0,Self-emp-inc,182750.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,>50K
23.0,Private,82497.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,28.0,United-States,<=50K
47.0,Private,208872.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,19214.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,149347.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
47.0,Private,152073.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,341368.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,201603.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,2176.0,0.0,40.0,United-States,<=50K
35.0,Private,270572.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
30.0,Private,285295.0,Bachelors,13.0,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K
49.0,,202874.0,HS-grad,9.0,Separated,,Unmarried,White,Female,0.0,0.0,40.0,Columbia,<=50K
22.0,Private,244773.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,15.0,United-States,<=50K
22.0,State-gov,96862.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,162632.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
27.0,Private,37088.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
27.0,Private,335421.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
20.0,State-gov,349365.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
42.0,Private,33002.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
32.0,Private,330715.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,40.0,United-States,>50K
45.0,Private,146857.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,38.0,United-States,>50K
22.0,Private,43646.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,154548.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
28.0,Private,47907.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,238397.0,Bachelors,13.0,Divorced,Priv-house-serv,Unmarried,White,Female,0.0,0.0,24.0,United-States,<=50K
48.0,Local-gov,195949.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,42.0,United-States,>50K
22.0,,354351.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,158662.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,50.0,United-States,>50K
23.0,Local-gov,23438.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,107302.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
43.0,Private,174196.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
49.0,Local-gov,226871.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
23.0,Private,124971.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
57.0,Private,214061.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,441700.0,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Self-emp-inc,104892.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,58.0,United-States,>50K
29.0,Local-gov,188278.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,30916.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
48.0,Private,219565.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,377486.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,36.0,United-States,<=50K
42.0,Local-gov,137232.0,HS-grad,9.0,Divorced,Protective-serv,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
53.0,Private,233369.0,Some-college,10.0,Widowed,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
59.0,Private,195176.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,72.0,United-States,<=50K
31.0,Private,98639.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,183778.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,Private,123011.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2559.0,50.0,United-States,>50K
25.0,Private,164938.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,4416.0,0.0,40.0,United-States,<=50K
28.0,,147471.0,HS-grad,9.0,Divorced,,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
30.0,Private,206046.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
46.0,Private,81497.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,48.0,United-States,<=50K
45.0,Private,189225.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,141264.0,Some-college,10.0,Never-married,Exec-managerial,Other-relative,Black,Female,0.0,0.0,40.0,United-States,<=50K
44.0,Private,160829.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,20.0,United-States,>50K
25.0,Private,483822.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
48.0,State-gov,148738.0,Some-college,10.0,Divorced,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,289982.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,146706.0,Some-college,10.0,Married-civ-spouse,Sales,Other-relative,White,Female,0.0,0.0,30.0,United-States,<=50K
23.0,Private,420973.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
71.0,Private,124959.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
22.0,State-gov,121471.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
36.0,Private,198237.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
40.0,Private,191544.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
30.0,Private,261023.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,50.0,United-States,<=50K
30.0,Private,340917.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,167140.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013.0,0.0,40.0,United-States,<=50K
39.0,Private,370795.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
39.0,Federal-gov,209609.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
32.0,Self-emp-inc,78530.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
25.0,Private,88922.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
64.0,Private,86972.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
47.0,Self-emp-not-inc,165468.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
37.0,Private,134367.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,37.0,United-States,>50K
47.0,Private,199058.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
33.0,Private,183612.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
22.0,Private,514033.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,80.0,United-States,<=50K
56.0,Private,172364.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,190105.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,55.0,United-States,<=50K
30.0,Self-emp-inc,119422.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
43.0,Private,194636.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
23.0,Private,235853.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Self-emp-not-inc,150528.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
30.0,Private,213722.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,41432.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,46.0,United-States,<=50K
38.0,Private,470663.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
54.0,Self-emp-not-inc,114520.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,113466.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,224559.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
58.0,Private,190997.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
24.0,Private,98287.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
39.0,Private,103456.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
28.0,Private,184723.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,1980.0,35.0,United-States,<=50K
29.0,Private,101597.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,54.0,United-States,<=50K
63.0,Local-gov,152163.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,148211.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,3674.0,0.0,50.0,United-States,<=50K
45.0,Private,187581.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
38.0,Private,224584.0,Some-college,10.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,80771.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
31.0,Self-emp-not-inc,119411.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,60.0,United-States,>50K
43.0,,396116.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,185251.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,173590.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
20.0,,293091.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,0.0,12.0,United-States,<=50K
36.0,Private,175232.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K
21.0,Private,51047.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
21.0,Private,334618.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,Black,Female,99999.0,0.0,40.0,United-States,>50K
52.0,Local-gov,152795.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Private,129177.0,Bachelors,13.0,Widowed,Other-service,Not-in-family,White,Female,0.0,2824.0,20.0,United-States,>50K
51.0,Self-emp-not-inc,121548.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,25.0,United-States,<=50K
29.0,Private,244566.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,75073.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,55.0,United-States,<=50K
29.0,Private,179008.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
21.0,Private,170800.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
37.0,Private,127961.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Private,99392.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,Black,Female,0.0,0.0,45.0,United-States,<=50K
30.0,Private,392812.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.0,Germany,<=50K
29.0,Private,262478.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,Black,Male,0.0,0.0,30.0,United-States,<=50K
48.0,Self-emp-not-inc,32825.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
54.0,Private,145714.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,7688.0,0.0,25.0,United-States,>50K
24.0,Private,182276.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,25.0,United-States,<=50K
20.0,Private,275385.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,45.0,United-States,<=50K
30.0,Self-emp-not-inc,292472.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,55.0,United-States,>50K
19.0,Self-emp-not-inc,73514.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,30.0,United-States,<=50K
26.0,Private,199600.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
